VariationID	Landmark	Chr	Start	End	VariationType	LocusChr	LocusStart	LocusEnd	Reference	PubMedID	Method/platform	Gain	Loss	TotalGainLossInv	Frequency	SampleSize	Genes
Variation_12477	chr4:82348695..82349015	chr4	82348695	82349015	InDel	chr4	82348695	82349015	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12478	chr4:83180923..83181038	chr4	83180923	83181038	InDel	chr4	83180923	83181038	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12479	chr4:83501202..83501343	chr4	83501202	83501343	InDel	chr4	83501202	83501343	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12480	chr4:84578888..84579172	chr4	84578888	84579172	InDel	chr4	84578888	84579183	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	HPSE
Variation_12481	chr4:84578899..84579183	chr4	84578899	84579183	InDel	chr4	84578888	84579183	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	HPSE
Variation_12482	chr4:87017949..87018270	chr4	87017949	87018270	InDel	chr4	87017949	87018270	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	ARHGAP24
Variation_12483	chr4:87423548..87423729	chr4	87423548	87423729	InDel	chr4	87423548	87423729	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	MAPK10
Variation_12484	chr4:89394848..89395183	chr4	89394848	89395183	InDel	chr4	89394848	89395183	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	ABCG2
Variation_12485	chr4:89880103..89880417	chr4	89880103	89880417	InDel	chr4	89880103	89880417	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	HERC3
Variation_12486	chr4:90375508..90375667	chr4	90375508	90375667	InDel	chr4	90375508	90375667	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12487	chr4:91738362..91738669	chr4	91738362	91738669	InDel	chr4	91738362	91738681	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	FAM190A
Variation_12488	chr4:91738374..91738681	chr4	91738374	91738681	InDel	chr4	91738362	91738681	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	FAM190A
Variation_12489	chr4:91739378..91739696	chr4	91739378	91739696	InDel	chr4	91739378	91739706	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	FAM190A
Variation_12490	chr4:91739388..91739706	chr4	91739388	91739706	InDel	chr4	91739378	91739706	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	FAM190A
Variation_12491	chr4:93750257..93750576	chr4	93750257	93750576	InDel	chr4	93750257	93750576	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	GRID2
Variation_12492	chr4:94522819..94522959	chr4	94522819	94522959	InDel	chr4	94522819	94522959	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	GRID2
Variation_12493	chr4:97571623..97571854	chr4	97571623	97571854	InDel	chr4	97571623	97571854	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12494	chr4:97929293..97929611	chr4	97929293	97929611	InDel	chr4	97929293	97929611	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12495	chr4:98254373..98254708	chr4	98254373	98254708	InDel	chr4	98254373	98254708	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12496	chr4:98467823..98468148	chr4	98467823	98468148	InDel	chr4	98467823	98468148	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12497	chr4:98490554..98490867	chr4	98490554	98490867	InDel	chr4	98490554	98490867	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12498	chr4:98782083..98782194	chr4	98782083	98782194	InDel	chr4	98782083	98782194	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12499	chr4:100380221..100380555	chr4	100380221	100380555	InDel	chr4	100380221	100380563	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12500	chr4:100380229..100380563	chr4	100380229	100380563	InDel	chr4	100380221	100380563	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12501	chr4:100427467..100427782	chr4	100427467	100427782	InDel	chr4	100427467	100427782	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12502	chr4:100615953..100616730	chr4	100615953	100616730	InDel	chr4	100615953	100616730	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	ADH1C
Variation_12503	chr4:100867024..100867165	chr4	100867024	100867165	InDel	chr4	100867024	100867165	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	MTTP
Variation_12504	chr4:101850552..101850653	chr4	101850552	101850653	InDel	chr4	101850552	101850653	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12505	chr4:104142768..104143114	chr4	104142768	104143114	InDel	chr4	104142768	104143116	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	UBE2D3
Variation_12506	chr4:104142770..104143116	chr4	104142770	104143116	InDel	chr4	104142768	104143116	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	UBE2D3
Variation_12507	chr4:105251651..105252281	chr4	105251651	105252281	InDel	chr4	105251651	105252281	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12508	chr4:105503922..105504188	chr4	105503922	105504188	InDel	chr4	105503922	105504188	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12509	chr4:106109472..106109659	chr4	106109472	106109659	InDel	chr4	106109472	106109659	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12510	chr4:108331935..108332091	chr4	108331935	108332091	InDel	chr4	108331935	108332091	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12511	chr4:109465295..109465595	chr4	109465295	109465595	InDel	chr4	109465295	109465595	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12512	chr4:110025890..110026000	chr4	110025890	110026000	InDel	chr4	110025890	110026027	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	AGXT2L1
Variation_12513	chr4:110025923..110026027	chr4	110025923	110026027	InDel	chr4	110025890	110026027	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	AGXT2L1
Variation_12514	chr4:110025925..110026027	chr4	110025925	110026027	InDel	chr4	110025890	110026027	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	AGXT2L1
Variation_12515	chr4:110856345..110856669	chr4	110856345	110856669	InDel	chr4	110856345	110856669	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	CCDC109B
Variation_12516	chr4:111420473..111420626	chr4	111420473	111420626	InDel	chr4	111420473	111420626	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	ELOVL6
Variation_12517	chr4:111505539..111506254	chr4	111505539	111506254	InDel	chr4	111505539	111506254	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12518	chr4:111740805..111741136	chr4	111740805	111741136	InDel	chr4	111740805	111741138	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12519	chr4:111740807..111741138	chr4	111740807	111741138	InDel	chr4	111740805	111741138	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12520	chr4:111873926..111874115	chr4	111873926	111874115	InDel	chr4	111873926	111874115	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12521	chr4:112166355..112166663	chr4	112166355	112166663	InDel	chr4	112166355	112166682	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12522	chr4:112166374..112166682	chr4	112166374	112166682	InDel	chr4	112166355	112166682	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12523	chr4:112538225..112538400	chr4	112538225	112538400	InDel	chr4	112538225	112538400	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12524	chr4:112993777..112993978	chr4	112993777	112993978	InDel	chr4	112993777	112993978	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12525	chr4:113827579..113827885	chr4	113827579	113827885	InDel	chr4	113827579	113827900	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	C4orf21
Variation_12526	chr4:113827594..113827900	chr4	113827594	113827900	InDel	chr4	113827579	113827900	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	C4orf21
Variation_12527	chr4:114613277..114613431	chr4	114613277	114613431	InDel	chr4	114613277	114613462	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	ANK2
Variation_12528	chr4:114613277..114613462	chr4	114613277	114613462	InDel	chr4	114613277	114613462	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	ANK2
Variation_12529	chr4:115504596..115504820	chr4	115504596	115504820	InDel	chr4	115504596	115504820	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12530	chr4:115982202..115982474	chr4	115982202	115982474	InDel	chr4	115982202	115982474	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12531	chr4:116101494..116101738	chr4	116101494	116101738	InDel	chr4	116101494	116101738	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12532	chr4:116125855..116126185	chr4	116125855	116126185	InDel	chr4	116125855	116126185	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	NDST4
Variation_12533	chr4:116779486..116779603	chr4	116779486	116779603	InDel	chr4	116779486	116779603	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12534	chr4:117609083..117609399	chr4	117609083	117609399	InDel	chr4	117609083	117609399	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12535	chr4:117778233..117778511	chr4	117778233	117778511	InDel	chr4	117778233	117778527	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12536	chr4:117778249..117778527	chr4	117778249	117778527	InDel	chr4	117778233	117778527	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12537	chr4:118862842..118862978	chr4	118862842	118862978	InDel	chr4	118862842	118862978	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12538	chr4:119653946..119654281	chr4	119653946	119654281	InDel	chr4	119653946	119654294	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12539	chr4:119653959..119654294	chr4	119653959	119654294	InDel	chr4	119653946	119654294	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12540	chr4:120371420..120371743	chr4	120371420	120371743	InDel	chr4	120371420	120371743	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12541	chr4:120602162..120602506	chr4	120602162	120602506	InDel	chr4	120602162	120602521	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12542	chr4:120602177..120602521	chr4	120602177	120602521	InDel	chr4	120602162	120602521	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12543	chr4:121444699..121444903	chr4	121444699	121444903	InDel	chr4	121444699	121444903	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12544	chr4:122166548..122166864	chr4	122166548	122166864	InDel	chr4	122166548	122166864	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	PRDM5
Variation_12545	chr4:126029358..126029676	chr4	126029358	126029676	InDel	chr4	126029358	126029676	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12546	chr4:126224979..126225307	chr4	126224979	126225307	InDel	chr4	126224979	126225307	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12547	chr4:130500906..130501139	chr4	130500906	130501139	InDel	chr4	130500906	130501139	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12548	chr4:130765159..130765272	chr4	130765159	130765272	InDel	chr4	130765159	130765272	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12549	chr4:131400872..131401556	chr4	131400872	131401556	InDel	chr4	131400872	131401556	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12550	chr4:132480140..132480339	chr4	132480140	132480339	InDel	chr4	132480140	132480339	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12551	chr4:133457633..133457956	chr4	133457633	133457956	InDel	chr4	133457633	133457971	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12552	chr4:133457648..133457971	chr4	133457648	133457971	InDel	chr4	133457633	133457971	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12553	chr4:134490255..134490858	chr4	134490255	134490858	InDel	chr4	134490255	134490858	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12554	chr4:134499223..134499531	chr4	134499223	134499531	InDel	chr4	134499223	134499531	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12555	chr4:135948110..135948875	chr4	135948110	135948875	InDel	chr4	135948110	135948875	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12556	chr4:136285142..136285462	chr4	136285142	136285462	InDel	chr4	136285142	136285477	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12557	chr4:136285157..136285477	chr4	136285157	136285477	InDel	chr4	136285142	136285477	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12558	chr4:136286579..136286706	chr4	136286579	136286706	InDel	chr4	136286579	136286775	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12559	chr4:136286665..136286775	chr4	136286665	136286775	InDel	chr4	136286579	136286775	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12560	chr4:141164536..141164691	chr4	141164536	141164691	InDel	chr4	141164536	141164691	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	MAML3
Variation_12561	chr4:142093454..142094146	chr4	142093454	142094146	InDel	chr4	142093454	142094146	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12562	chr4:144115047..144115477	chr4	144115047	144115477	InDel	chr4	144115047	144115477	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	INPP4B
Variation_12563	chr4:144930907..144931233	chr4	144930907	144931233	InDel	chr4	144930907	144931233	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	FREM3
Variation_12564	chr4:148278196..148278508	chr4	148278196	148278508	InDel	chr4	148278196	148278521	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12565	chr4:148278209..148278521	chr4	148278209	148278521	InDel	chr4	148278196	148278521	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12566	chr4:148374145..148374376	chr4	148374145	148374376	InDel	chr4	148374145	148374376	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12567	chr4:150518662..150519003	chr4	150518662	150519003	InDel	chr4	150518662	150519003	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12568	chr4:151308646..151308967	chr4	151308646	151308967	InDel	chr4	151308646	151308967	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12569	chr4:154408730..154408871	chr4	154408730	154408871	InDel	chr4	154408730	154408871	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12570	chr4:157359638..157359948	chr4	157359638	157359948	InDel	chr4	157359638	157359948	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12571	chr4:157716950..157717329	chr4	157716950	157717329	InDel	chr4	157716950	157717329	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12572	chr4:161333010..161333299	chr4	161333010	161333299	InDel	chr4	161333010	161333299	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12573	chr4:162740054..162740217	chr4	162740054	162740217	InDel	chr4	162740054	162740217	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	FSTL5
Variation_12574	chr4:163590020..163590328	chr4	163590020	163590328	InDel	chr4	163590020	163590328	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12575	chr4:164434942..164435287	chr4	164434942	164435287	InDel	chr4	164434942	164435287	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	NAF1
Variation_12576	chr4:164537601..164538473	chr4	164537601	164538473	InDel	chr4	164537601	164538473	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12577	chr4:164859546..164859858	chr4	164859546	164859858	InDel	chr4	164859546	164859858	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	MARCH1
Variation_12578	chr4:165015904..165016737	chr4	165015904	165016737	InDel	chr4	165015904	165016737	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	MARCH1
Variation_12579	chr4:166047003..166047184	chr4	166047003	166047184	InDel	chr4	166047003	166047184	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12580	chr4:166047004..166047184	chr4	166047004	166047184	InDel	chr4	166047003	166047184	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12581	chr4:167361922..167362517	chr4	167361922	167362517	InDel	chr4	167361922	167362517	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	TLL1
Variation_12582	chr4:167465693..167466034	chr4	167465693	167466034	InDel	chr4	167465693	167466050	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12583	chr4:167465709..167466050	chr4	167465709	167466050	InDel	chr4	167465693	167466050	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12584	chr4:167769635..167769744	chr4	167769635	167769744	InDel	chr4	167769635	167769758	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12585	chr4:167769649..167769758	chr4	167769649	167769758	InDel	chr4	167769635	167769758	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12586	chr4:170653195..170653615	chr4	170653195	170653615	InDel	chr4	170653195	170653615	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12587	chr4:172263586..172263904	chr4	172263586	172263904	InDel	chr4	172263586	172263904	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12588	chr4:176495275..176495663	chr4	176495275	176495663	InDel	chr4	176495275	176495663	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12589	chr4:176731258..176731421	chr4	176731258	176731421	InDel	chr4	176731258	176731421	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12590	chr4:177514886..177515885	chr4	177514886	177515885	InDel	chr4	177514886	177515885	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	ASB5
Variation_12591	chr4:178531987..178532315	chr4	178531987	178532315	InDel	chr4	178531987	178532315	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12592	chr4:181686626..181686943	chr4	181686626	181686943	InDel	chr4	181686626	181686943	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12593	chr4:181924578..181924891	chr4	181924578	181924891	InDel	chr4	181924578	181924903	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12594	chr4:181924590..181924903	chr4	181924590	181924903	InDel	chr4	181924578	181924903	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12595	chr4:183310240..183310355	chr4	183310240	183310355	InDel	chr4	183310240	183310355	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12596	chr4:183336299..183336473	chr4	183336299	183336473	InDel	chr4	183336299	183336473	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12597	chr4:184460568..184460670	chr4	184460568	184460670	InDel	chr4	184460568	184460670	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	WWC2
Variation_12598	chr4:184633020..184633397	chr4	184633020	184633397	InDel	chr4	184633020	184633397	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12599	chr4:185130004..185130316	chr4	185130004	185130316	InDel	chr4	185130004	185130316	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12600	chr4:185949172..185949307	chr4	185949172	185949307	InDel	chr4	185949172	185949388	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	CCDC111
Variation_12601	chr4:185949271..185949388	chr4	185949271	185949388	InDel	chr4	185949172	185949388	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	CCDC111
Variation_12602	chr4:186258723..186258830	chr4	186258723	186258830	InDel	chr4	186258723	186258830	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12603	chr4:187535555..187535921	chr4	187535555	187535921	InDel	chr4	187535555	187536012	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	KLKB1
Variation_12604	chr4:187535620..187536012	chr4	187535620	187536012	InDel	chr4	187535555	187536012	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	KLKB1
Variation_12605	chr4:187668536..187668741	chr4	187668536	187668741	InDel	chr4	187668536	187668741	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	LOC285441
Variation_12606	chr4:188170847..188171166	chr4	188170847	188171166	InDel	chr4	188170847	188171182	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12607	chr4:188170863..188171182	chr4	188170863	188171182	InDel	chr4	188170847	188171182	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12608	chr4:188261965..188262196	chr4	188261965	188262196	InDel	chr4	188261965	188262196	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12609	chr4:188511044..188511259	chr4	188511044	188511259	InDel	chr4	188511044	188511259	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12610	chr4:189565307..189565906	chr4	189565307	189565906	InDel	chr4	189565307	189566108	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12611	chr4:189565509..189566108	chr4	189565509	189566108	InDel	chr4	189565307	189566108	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12612	chr4:190168389..190168707	chr4	190168389	190168707	InDel	chr4	190168389	190168722	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12613	chr4:190168404..190168722	chr4	190168404	190168722	InDel	chr4	190168389	190168722	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12614	chr4:190344826..190345179	chr4	190344826	190345179	InDel	chr4	190344826	190345179	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12615	chr4:190426244..190426383	chr4	190426244	190426383	InDel	chr4	190426244	190426383	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12616	chr4:190480595..190480754	chr4	190480595	190480754	InDel	chr4	190480595	190481432	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12617	chr4:190480734..190481432	chr4	190480734	190481432	InDel	chr4	190480595	190481432	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12618	chr4:190666568..190666886	chr4	190666568	190666886	InDel	chr4	190666568	190666886	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12619	chr4:190704734..190704967	chr4	190704734	190704967	InDel	chr4	190704734	190704967	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12620	chr4:190756968..190757535	chr4	190756968	190757535	InDel	chr4	190756968	190757535	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12621	chr4:190887932..190888055	chr4	190887932	190888055	InDel	chr4	190887932	190888055	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12622	chr4:190895980..190896088	chr4	190895980	190896088	InDel	chr4	190895980	190896088	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12623	chr4:190941716..190942219	chr4	190941716	190942219	InDel	chr4	190941716	190942219	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12624	chr4:190981426..190981696	chr4	190981426	190981696	InDel	chr4	190981426	190981696	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12625	chr4:190999778..191000124	chr4	190999778	191000124	InDel	chr4	190999778	191000124	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12626	chr4:191031477..191031581	chr4	191031477	191031581	InDel	chr4	191031477	191032028	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12627	chr4:191031477..191032028	chr4	191031477	191032028	InDel	chr4	191031477	191032028	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12628	chr4:191116567..191116851	chr4	191116567	191116851	InDel	chr4	191116567	191117020	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12629	chr4:191116736..191117020	chr4	191116736	191117020	InDel	chr4	191116567	191117020	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12630	chr4:191142315..191142951	chr4	191142315	191142951	InDel	chr4	191142315	191142951	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12631	chr5:229151..229378	chr5	229151	229378	InDel	chr5	229151	229378	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	PLEKHG4B
Variation_12632	chr5:253954..254067	chr5	253954	254067	InDel	chr5	253954	254067	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12633	chr5:360286..360393	chr5	360286	360393	InDel	chr5	360286	360393	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	AHRR,PDCD6
Variation_12634	chr5:610663..610819	chr5	610663	610819	InDel	chr5	610663	610819	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	
Variation_12635	chr5:681798..681999	chr5	681798	681999	InDel	chr5	681798	681999	Mills et al. (2006)	16902084	Sequence trace read mapping	0	1	1		36 control samples	CEP72
